2022-05-05 12:28:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:29:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:30:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:31:06,Sunny,16.9,20.2,52,7.1,WSW,9.4,16.1,1024.0
2022-05-05 12:32:37,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:33:37,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:34:37,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:35:37,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:36:44,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:37:45,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:38:45,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:39:46,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:40:46,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:41:47,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:42:48,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:43:48,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:44:48,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:45:49,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:46:49,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:47:50,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:48:51,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:49:52,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:50:53,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:51:53,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:52:54,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:53:54,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:54:55,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:55:55,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:56:56,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:57:56,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:58:57,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 12:59:58,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:00:58,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:01:59,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:02:59,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:04:00,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:05:00,Sunny,16.9,21.4,51,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:06:01,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:07:01,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:08:02,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:09:02,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:10:03,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:11:03,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:12:04,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:13:09,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:14:09,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:15:10,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:16:10,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:17:11,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:18:11,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:19:11,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:20:12,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:21:12,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:22:13,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:23:14,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:24:14,Sunny,18.2,22.5,47,6.8,NW,9.4,16.1,1024.0
2022-05-05 13:25:15,Sunny,18.2,19.6,46,6.6,NW,9.0,16.1,1024.0
2022-05-05 13:26:15,Sunny,18.2,19.6,46,6.6,NW,9.0,16.1,1024.0
2022-05-05 13:27:16,Sunny,18.2,19.6,46,6.6,NW,9.0,16.1,1024.0
2022-05-05 13:28:16,Sunny,18.2,19.6,46,6.6,NW,9.0,16.1,1024.0
2022-05-05 13:29:17,Sunny,18.2,22.6,46,6.6,NW,9.0,16.1,1024.0
2022-05-05 13:30:17,Sunny,18.2,22.6,46,6.6,NW,9.0,16.1,1024.0
2022-05-05 13:31:18,Sunny,18.2,22.6,46,6.6,NW,9.0,16.1,1024.0
2022-05-05 13:32:18,Sunny,18.2,22.6,46,6.6,NW,9.0,16.1,1024.0
2022-05-05 13:33:19,Sunny,18.2,22.6,46,6.6,NW,9.0,16.1,1024.0
2022-05-05 13:34:19,Sunny,18.2,22.6,46,6.6,NW,9.0,16.1,1024.0
2022-05-05 13:35:20,Sunny,18.2,22.6,46,6.6,NW,9.0,16.1,1024.0
2022-05-05 13:36:21,Sunny,18.2,22.6,46,6.6,NW,9.0,16.1,1024.0
2022-05-07 12:08:21,Sunny,17.0,20.6,53,7.3,NNW,12.6,16.1,1026.0
2022-05-07 12:09:21,Sunny,17.0,20.6,53,7.3,NNW,12.6,16.1,1026.0
2022-05-07 12:10:21,Sunny,17.0,20.6,53,7.3,NNW,12.6,16.1,1026.0
2022-05-07 12:11:22,Sunny,17.0,20.6,53,7.3,NNW,12.6,16.1,1026.0
2022-05-07 12:12:22,Sunny,17.0,20.6,53,7.3,NNW,12.6,16.1,1026.0
2022-05-07 12:13:22,Sunny,17.0,20.6,53,7.3,NNW,12.6,16.1,1026.0
2022-05-07 12:14:23,Sunny,17.0,20.6,53,7.3,NNW,12.6,16.1,1026.0
2022-05-07 12:15:23,Sunny,17.0,20.6,53,7.3,NNW,12.6,16.1,1026.0
2022-05-07 12:16:23,Sunny,17.0,20.6,53,7.3,NNW,12.6,16.1,1026.0
2022-05-07 12:17:24,Sunny,17.0,20.6,53,7.3,NNW,12.6,16.1,1026.0
